Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2019-04-26 00:00:00-04:00,182.11287794375286,182.60125395476538,180.59032657050233,182.5629425048828,26359500,0.0,0.0,0.0
2019-04-29 00:00:00-04:00,182.56298212688608,183.2045748536011,182.26613407778697,182.91729736328125,21716200,0.0,0.0,0.0
2019-04-30 00:00:00-04:00,181.44257795294018,181.79689312076962,180.22645970400438,181.50003051757812,31495300,0.0,0.0,0.0
2019-05-01 00:00:00-04:00,182.68748707907076,183.20458952536615,180.79147886958407,180.91595458984375,34797100,0.0,0.0,0.0
2019-05-02 00:00:00-04:00,180.85846366992524,181.7969043219567,178.9433001357947,180.13070678710938,44110100,0.0,0.0,0.0
2019-05-03 00:00:00-04:00,181.6245738624937,183.13755515651815,181.29899949342987,183.0034942626953,30386200,0.0,0.0,0.0
2019-05-06 00:00:00-04:00,179.11569140185003,182.13206844261538,178.83798447755905,181.8831024169922,38371800,0.0,0.0,0.0
2019-05-07 00:00:00-04:00,179.90089053360995,180.66695890632198,176.68341505745067,178.3400421142578,58818100,0.0,0.0,0.0
2019-05-08 00:00:00-04:00,177.75590800920816,179.2305775006917,177.11432997897234,177.8899688720703,37165300,0.0,0.0,0.0
2019-05-09 00:00:00-04:00,175.90776879491594,177.5452400559822,174.36606155577434,176.93238830566406,55351700,0.0,0.0,0.0
2019-05-10 00:00:00-04:00,176.30038644624497,178.0048808877394,173.3510327377558,177.1526336669922,58526400,0.0,0.0,0.0
2019-05-13 00:00:00-04:00,172.64243120218214,173.57128679732043,170.50702769500126,171.00497436523438,67185800,0.0,0.0,0.0
2019-05-14 00:00:00-04:00,171.90509771253465,173.92559599943024,171.27309018509865,172.88182067871094,43360600,0.0,0.0,0.0
2019-05-15 00:00:00-04:00,171.74227757907622,175.76411765250205,171.70396612998968,175.32362365722656,40944500,0.0,0.0,0.0
2019-05-16 00:00:00-04:00,175.40027815006388,178.1772744789252,175.1896089592006,177.0856170654297,39281200,0.0,0.0,0.0
2019-05-17 00:00:00-04:00,175.3332392783377,177.7080381303925,175.12257010638112,175.27577209472656,44702300,0.0,0.0,0.0
2019-05-20 00:00:00-04:00,172.83392052049427,173.49463959773502,171.73269283535302,172.3168182373047,38608300,0.0,0.0,0.0
2019-05-21 00:00:00-04:00,173.80113790133623,174.59593273713512,173.2457385722885,174.1171417236328,31613800,0.0,0.0,0.0
2019-05-22 00:00:00-04:00,173.1499782281915,174.34695568653854,173.08294047698425,173.34149169921875,24332600,0.0,0.0,0.0
